PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
3060_01,Earth,True,E977,TRAPPIST-1e,17.0,True,61.1,61.1,61.1,61.1,61.1,Guest 3060,0
3061_01,Europa,False,G334,PSO J318.5-22,10.0,True,1023.5,1023.5,1023.5,1023.5,1023.5,Guest 3061,0
3062_01,Mars,True,B376,TRAPPIST-1e,44.0,True,96.7,96.7,96.7,96.7,96.7,Guest 3062,0
3063_01,Earth,True,G617,TRAPPIST-1e,35.0,True,973.2,973.2,973.2,973.2,973.2,Guest 3063,0
3064_01,Mars,False,F843,TRAPPIST-1e,24.0,False,67.0,67.0,67.0,67.0,67.0,Guest 3064,0
3065_01,Earth,False,C863,TRAPPIST-1e,18.0,False,502.0,502.0,502.0,502.0,502.0,Guest 3065,0
3066_01,Europa,False,G547,55 Cancri e,34.0,False,1533.8,1533.8,1533.8,1533.8,1533.8,Guest 3066,0
3067_01,Mars,False,C856,TRAPPIST-1e,28.0,True,1853.0,1853.0,1853.0,1853.0,1853.0,Guest 3067,0
3068_01,Mars,True,A659,55 Cancri e,34.0,True,754.1,754.1,754.1,754.1,754.1,Guest 3068,0
3069_01,Earth,True,A342,55 Cancri e,20.0,True,85.8,85.8,85.8,85.8,85.8,Guest 3069,0
3070_01,Earth,True,G485,PSO J318.5-22,17.0,True,243.0,243.0,243.0,243.0,243.0,Guest 3070,0
3071_01,Europa,False,F328,55 Cancri e,49.0,True,100.4,100.4,100.4,100.4,100.4,Guest 3071,0
3072_01,Europa,False,C789,PSO J318.5-22,19.0,False,3409.4,3409.4,3409.4,3409.4,3409.4,Guest 3072,0
3073_01,Mars,False,A583,55 Cancri e,30.0,True,2247.5,2247.5,2247.5,2247.5,2247.5,Guest 3073,0
3074_01,Mars,True,A525,55 Cancri e,46.0,True,1160.5,1160.5,1160.5,1160.5,1160.5,Guest 3074,0
3075_01,Earth,True,A336,TRAPPIST-1e,8.0,False,767.9,767.9,767.9,767.9,767.9,Guest 3075,1
3076_01,Europa,True,A736,55 Cancri e,38.0,True,1058.6,1058.6,1058.6,1058.6,1058.6,Guest 3076,0
3077_01,Mars,True,F263,PSO J318.5-22,31.0,False,521.2,521.2,521.2,521.2,521.2,Guest 3077,0
3078_01,Mars,True,B310,TRAPPIST-1e,28.0,False,2080.4,2080.4,2080.4,2080.4,2080.4,Guest 3078,0
3079_01,Earth,True,D4,TRAPPIST-1e,33.0,True,1167.5,1167.5,1167.5,1167.5,1167.5,Guest 3079,0
3080_01,Earth,True,E109,55 Cancri e,16.0,False,125.6,125.6,125.6,125.6,125.6,Guest 3080,0
3081_01,Europa,False,B326,55 Cancri e,4.0,False,4046.8,4046.8,4046.8,4046.8,4046.8,Guest 3081,0
3082_01,Earth,True,F325,PSO J318.5-22,52.0,True,372.4,372.4,372.4,372.4,372.4,Guest 3082,0
3083_01,Mars,False,E426,PSO J318.5-22,27.0,False,375.9,375.9,375.9,375.9,375.9,Guest 3083,0
3084_01,Earth,False,A651,TRAPPIST-1e,41.0,True,698.1,698.1,698.1,698.1,698.1,Guest 3084,0
3085_01,Europa,False,F267,PSO J318.5-22,43.0,True,530.0,530.0,530.0,530.0,530.0,Guest 3085,0
3086_01,Earth,True,F169,TRAPPIST-1e,33.0,True,558.8,558.8,558.8,558.8,558.8,Guest 3086,0
3087_01,Europa,False,C625,PSO J318.5-22,35.0,True,627.0,627.0,627.0,627.0,627.0,Guest 3087,0
3088_01,Earth,True,E715,TRAPPIST-1e,38.0,False,97.5,97.5,97.5,97.5,97.5,Guest 3088,1
3089_01,Mars,True,B911,55 Cancri e,49.0,True,1419.0,1419.0,1419.0,1419.0,1419.0,Guest 3089,0
3090_01,Mars,False,C500,PSO J318.5-22,36.0,True,508.6,508.6,508.6,508.6,508.6,Guest 3090,0
3091_01,Mars,False,G59,TRAPPIST-1e,45.0,True,123.1,123.1,123.1,123.1,123.1,Guest 3091,0
3092_01,Earth,True,G338,55 Cancri e,27.0,False,192.2,192.2,192.2,192.2,192.2,Guest 3092,0
3093_01,Mars,True,B682,PSO J318.5-22,25.0,False,177.9,177.9,177.9,177.9,177.9,Guest 3093,0
3094_01,Mars,True,F399,55 Cancri e,31.0,True,39.3,39.3,39.3,39.3,39.3,Guest 3094,0
3095_01,Mars,False,G142,55 Cancri e,35.0,True,330.6,330.6,330.6,330.6,330.6,Guest 3095,0
3096_01,Europa,True,D954,TRAPPIST-1e,36.0,False,549.1,549.1,549.1,549.1,549.1,Guest 3096,0
3097_01,Mars,True,C847,PSO J318.5-22,53.0,False,974.8,974.8,974.8,974.8,974.8,Guest 3097,0
3098_01,Earth,True,E258,TRAPPIST-1e,40.0,False,1134.7,1134.7,1134.7,1134.7,1134.7,Guest 3098,0
3099_01,Earth,False,C125,PSO J318.5-22,31.0,True,6450.6,6450.6,6450.6,6450.6,6450.6,Guest 3099,0
3100_01,Earth,False,G478,TRAPPIST-1e,54.0,False,313.9,313.9,313.9,313.9,313.9,Guest 3100,0
3101_01,Mars,False,G246,55 Cancri e,34.0,True,735.3,735.3,735.3,735.3,735.3,Guest 3101,0
3102_01,Europa,True,A508,TRAPPIST-1e,34.0,False,374.5,374.5,374.5,374.5,374.5,Guest 3102,0
3103_01,Earth,True,F738,PSO J318.5-22,36.0,False,158.0,158.0,158.0,158.0,158.0,Guest 3103,0
3104_01,Mars,True,G284,TRAPPIST-1e,26.0,False,509.9,509.9,509.9,509.9,509.9,Guest 3104,0
3105_01,Mars,False,D373,55 Cancri e,17.0,True,101.1,101.1,101.1,101.1,101.1,Guest 3105,0
3106_01,Mars,True,G618,55 Cancri e,32.0,False,5.3,5.3,5.3,5.3,5.3,Guest 3106,0
3107_01,Europa,True,G530,PSO J318.5-22,26.0,False,349.1,349.1,349.1,349.1,349.1,Guest 3107,0
3108_01,Earth,True,D14,TRAPPIST-1e,20.0,True,4322.7,4322.7,4322.7,4322.7,4322.7,Guest 3108,1
3109_01,Mars,False,G328,TRAPPIST-1e,31.0,True,94.5,94.5,94.5,94.5,94.5,Guest 3109,0
3110_01,Mars,False,D132,PSO J318.5-22,28.0,True,562.0,562.0,562.0,562.0,562.0,Guest 3110,0
3111_01,Europa,True,F859,TRAPPIST-1e,23.0,True,1270.6,1270.6,1270.6,1270.6,1270.6,Guest 3111,0
3112_01,Earth,True,F464,TRAPPIST-1e,9.0,False,3919.1,3919.1,3919.1,3919.1,3919.1,Guest 3112,0
3113_01,Europa,True,G792,TRAPPIST-1e,28.0,True,1160.3,1160.3,1160.3,1160.3,1160.3,Guest 3113,0
3114_01,Europa,True,B266,55 Cancri e,51.0,False,229.7,229.7,229.7,229.7,229.7,Guest 3114,0
3115_01,Mars,True,D58,55 Cancri e,41.0,False,261.7,261.7,261.7,261.7,261.7,Guest 3115,0
3116_01,Europa,True,C889,PSO J318.5-22,43.0,False,696.7,696.7,696.7,696.7,696.7,Guest 3116,0
3117_01,Mars,True,C882,55 Cancri e,30.0,False,130.6,130.6,130.6,130.6,130.6,Guest 3117,0
3118_01,Earth,False,E574,TRAPPIST-1e,43.0,False,854.0,854.0,854.0,854.0,854.0,Guest 3118,0
3119_01,Europa,False,A130,55 Cancri e,22.0,False,181.6,181.6,181.6,181.6,181.6,Guest 3119,0
3120_01,Earth,True,G66,55 Cancri e,25.0,True,2503.7,2503.7,2503.7,2503.7,2503.7,Guest 3120,0
3121_01,Earth,True,G667,55 Cancri e,36.0,True,1165.7,1165.7,1165.7,1165.7,1165.7,Guest 3121,0
3122_01,Europa,False,F528,TRAPPIST-1e,13.0,False,1995.2,1995.2,1995.2,1995.2,1995.2,Guest 3122,0
3123_01,Europa,False,B342,PSO J318.5-22,31.0,False,30.6,30.6,30.6,30.6,30.6,Guest 3123,0
3124_01,Earth,False,G574,PSO J318.5-22,34.0,False,727.4,727.4,727.4,727.4,727.4,Guest 3124,0
3125_01,Europa,False,F52,55 Cancri e,50.0,False,484.2,484.2,484.2,484.2,484.2,Guest 3125,0
3126_01,Mars,True,D207,TRAPPIST-1e,22.0,True,1267.8,1267.8,1267.8,1267.8,1267.8,Guest 3126,0
3127_01,Earth,True,D976,55 Cancri e,35.0,True,1842.7,1842.7,1842.7,1842.7,1842.7,Guest 3127,0
3128_01,Europa,True,G446,PSO J318.5-22,22.0,True,751.5,751.5,751.5,751.5,751.5,Guest 3128,0
3129_01,Europa,False,F437,55 Cancri e,24.0,False,541.4,541.4,541.4,541.4,541.4,Guest 3129,0
3130_01,Europa,False,D981,TRAPPIST-1e,1.0,False,1137.0,1137.0,1137.0,1137.0,1137.0,Guest 3130,0
3131_01,Mars,False,C447,PSO J318.5-22,19.0,False,1164.8,1164.8,1164.8,1164.8,1164.8,Guest 3131,0
3132_01,Europa,True,B46,TRAPPIST-1e,44.0,False,377.6,377.6,377.6,377.6,377.6,Guest 3132,0
3133_01,Europa,True,D671,TRAPPIST-1e,36.0,True,777.6,777.6,777.6,777.6,777.6,Guest 3133,0
3134_01,Mars,True,D509,TRAPPIST-1e,32.0,True,1191.6,1191.6,1191.6,1191.6,1191.6,Guest 3134,0
3135_01,Europa,True,A255,TRAPPIST-1e,59.0,False,515.9,515.9,515.9,515.9,515.9,Guest 3135,0
3136_01,Europa,True,E521,55 Cancri e,36.0,False,249.1,249.1,249.1,249.1,249.1,Guest 3136,0
3137_01,Earth,True,G290,TRAPPIST-1e,15.0,True,721.9,721.9,721.9,721.9,721.9,Guest 3137,0
3138_01,Mars,False,D708,TRAPPIST-1e,28.0,False,1412.4,1412.4,1412.4,1412.4,1412.4,Guest 3138,0
3139_01,Europa,True,E976,TRAPPIST-1e,29.0,True,366.8,366.8,366.8,366.8,366.8,Guest 3139,0
3140_01,Earth,False,B66,TRAPPIST-1e,49.0,True,1565.3,1565.3,1565.3,1565.3,1565.3,Guest 3140,0
3141_01,Mars,True,E745,55 Cancri e,19.0,False,88.4,88.4,88.4,88.4,88.4,Guest 3141,0
3142_01,Mars,False,B864,PSO J318.5-22,35.0,True,1385.6,1385.6,1385.6,1385.6,1385.6,Guest 3142,0
3143_01,Mars,False,C703,55 Cancri e,42.0,True,661.6,661.6,661.6,661.6,661.6,Guest 3143,0
3144_01,Mars,False,G560,TRAPPIST-1e,20.0,False,22.6,22.6,22.6,22.6,22.6,Guest 3144,0
3145_01,Mars,True,E285,55 Cancri e,31.0,False,656.4,656.4,656.4,656.4,656.4,Guest 3145,0
3146_01,Europa,True,F387,TRAPPIST-1e,6.0,False,285.3,285.3,285.3,285.3,285.3,Guest 3146,0
3147_01,Europa,False,D138,55 Cancri e,31.0,False,358.4,358.4,358.4,358.4,358.4,Guest 3147,0
3148_01,Europa,False,G59,PSO J318.5-22,4.0,False,351.9,351.9,351.9,351.9,351.9,Guest 3148,0
3149_01,Earth,True,A700,55 Cancri e,25.0,True,1830.5,1830.5,1830.5,1830.5,1830.5,Guest 3149,0
3150_01,Earth,False,A111,PSO J318.5-22,50.0,True,842.8,842.8,842.8,842.8,842.8,Guest 3150,0
3151_01,Mars,False,D49,PSO J318.5-22,35.0,False,341.4,341.4,341.4,341.4,341.4,Guest 3151,0
3152_01,Earth,False,G246,PSO J318.5-22,31.0,False,411.7,411.7,411.7,411.7,411.7,Guest 3152,0
3153_01,Mars,True,B11,55 Cancri e,32.0,False,764.5,764.5,764.5,764.5,764.5,Guest 3153,0
3154_01,Mars,False,C599,PSO J318.5-22,56.0,False,1686.8,1686.8,1686.8,1686.8,1686.8,Guest 3154,0
3155_01,Europa,False,C523,PSO J318.5-22,37.0,True,61.7,61.7,61.7,61.7,61.7,Guest 3155,0
3156_01,Mars,False,C438,55 Cancri e,42.0,False,353.0,353.0,353.0,353.0,353.0,Guest 3156,0
3157_01,Mars,True,B77,55 Cancri e,25.0,False,1472.0,1472.0,1472.0,1472.0,1472.0,Guest 3157,0
3158_01,Europa,False,B515,55 Cancri e,25.0,True,246.0,246.0,246.0,246.0,246.0,Guest 3158,0
3159_01,Mars,False,B689,PSO J318.5-22,18.0,True,40.2,40.2,40.2,40.2,40.2,Guest 3159,0
3160_01,Europa,True,E338,TRAPPIST-1e,28.0,False,580.9,580.9,580.9,580.9,580.9,Guest 3160,0
3161_01,Earth,False,A270,PSO J318.5-22,22.0,False,1423.7,1423.7,1423.7,1423.7,1423.7,Guest 3161,0
3162_01,Europa,True,G421,TRAPPIST-1e,42.0,True,1216.1,1216.1,1216.1,1216.1,1216.1,Guest 3162,0
3163_01,Earth,True,F279,TRAPPIST-1e,38.0,True,1176.7,1176.7,1176.7,1176.7,1176.7,Guest 3163,1
3164_01,Europa,True,F379,PSO J318.5-22,29.0,False,733.8,733.8,733.8,733.8,733.8,Guest 3164,0
3165_01,Earth,False,G575,55 Cancri e,24.0,False,805.9,805.9,805.9,805.9,805.9,Guest 3165,0
3166_01,Europa,False,D42,PSO J318.5-22,1.0,False,586.7,586.7,586.7,586.7,586.7,Guest 3166,0
3167_01,Europa,True,G287,55 Cancri e,23.0,True,1176.8,1176.8,1176.8,1176.8,1176.8,Guest 3167,0
3168_01,Earth,False,G117,55 Cancri e,34.0,True,738.5,738.5,738.5,738.5,738.5,Guest 3168,0
3169_01,Earth,True,A229,TRAPPIST-1e,38.0,False,2639.0,2639.0,2639.0,2639.0,2639.0,Guest 3169,0
3170_01,Mars,False,A809,TRAPPIST-1e,1.0,False,153.7,153.7,153.7,153.7,153.7,Guest 3170,0
3171_01,Earth,False,E388,55 Cancri e,2.0,False,96.9,96.9,96.9,96.9,96.9,Guest 3171,0
3172_01,Earth,True,C452,PSO J318.5-22,32.0,False,594.3,594.3,594.3,594.3,594.3,Guest 3172,0
3173_01,Mars,False,F302,PSO J318.5-22,18.0,False,143.3,143.3,143.3,143.3,143.3,Guest 3173,0
3174_01,Europa,True,G951,PSO J318.5-22,27.0,True,1739.7,1739.7,1739.7,1739.7,1739.7,Guest 3174,0
3175_01,Mars,True,D867,TRAPPIST-1e,24.0,True,1053.3,1053.3,1053.3,1053.3,1053.3,Guest 3175,0
3176_01,Earth,True,F58,TRAPPIST-1e,37.0,True,115.1,115.1,115.1,115.1,115.1,Guest 3176,0
3177_01,Earth,True,D255,PSO J318.5-22,8.0,True,683.8,683.8,683.8,683.8,683.8,Guest 3177,0
3178_01,Earth,True,F428,55 Cancri e,23.0,True,1081.2,1081.2,1081.2,1081.2,1081.2,Guest 3178,0
3179_01,Mars,True,E760,TRAPPIST-1e,41.0,True,3.2,3.2,3.2,3.2,3.2,Guest 3179,0
3180_01,Earth,True,G317,TRAPPIST-1e,33.0,False,1069.4,1069.4,1069.4,1069.4,1069.4,Guest 3180,0
3181_01,Mars,False,B181,PSO J318.5-22,20.0,True,915.0,915.0,915.0,915.0,915.0,Guest 3181,0
3182_01,Earth,True,F141,55 Cancri e,35.0,True,227.0,227.0,227.0,227.0,227.0,Guest 3182,1
3183_01,Mars,False,B845,55 Cancri e,33.0,False,70.0,70.0,70.0,70.0,70.0,Guest 3183,0
3184_01,Europa,False,E393,55 Cancri e,20.0,True,707.9,707.9,707.9,707.9,707.9,Guest 3184,0
3185_01,Earth,True,F332,PSO J318.5-22,38.0,True,1025.6,1025.6,1025.6,1025.6,1025.6,Guest 3185,0
3186_01,Earth,False,D432,55 Cancri e,38.0,True,1588.6,1588.6,1588.6,1588.6,1588.6,Guest 3186,0
3187_01,Earth,False,E989,PSO J318.5-22,28.0,True,263.1,263.1,263.1,263.1,263.1,Guest 3187,0
3188_01,Earth,True,B701,TRAPPIST-1e,41.0,False,1081.0,1081.0,1081.0,1081.0,1081.0,Guest 3188,0
3189_01,Earth,True,C233,PSO J318.5-22,16.0,True,333.8,333.8,333.8,333.8,333.8,Guest 3189,0
3190_01,Europa,True,C193,TRAPPIST-1e,39.0,False,377.9,377.9,377.9,377.9,377.9,Guest 3190,0
3191_01,Earth,True,B116,55 Cancri e,28.0,False,1599.1,1599.1,1599.1,1599.1,1599.1,Guest 3191,0
3192_01,Europa,True,G906,TRAPPIST-1e,19.0,False,345.7,345.7,345.7,345.7,345.7,Guest 3192,0
3193_01,Earth,False,F451,55 Cancri e,23.0,True,263.9,263.9,263.9,263.9,263.9,Guest 3193,0
3194_01,Mars,False,G698,TRAPPIST-1e,44.0,True,1382.0,1382.0,1382.0,1382.0,1382.0,Guest 3194,0
3195_01,Mars,True,F877,TRAPPIST-1e,23.0,False,724.6,724.6,724.6,724.6,724.6,Guest 3195,0
3196_01,Mars,False,C64,55 Cancri e,26.0,True,110.5,110.5,110.5,110.5,110.5,Guest 3196,0
3197_01,Mars,True,F211,PSO J318.5-22,22.0,False,757.6,757.6,757.6,757.6,757.6,Guest 3197,0
3198_01,Earth,True,G411,PSO J318.5-22,21.0,False,193.7,193.7,193.7,193.7,193.7,Guest 3198,1
3199_01,Earth,True,A763,55 Cancri e,41.0,False,1468.9,1468.9,1468.9,1468.9,1468.9,Guest 3199,1
3200_01,Europa,False,D438,TRAPPIST-1e,56.0,True,344.8,344.8,344.8,344.8,344.8,Guest 3200,0
3201_01,Europa,False,E303,55 Cancri e,46.0,False,20.9,20.9,20.9,20.9,20.9,Guest 3201,0
3202_01,Europa,True,F71,TRAPPIST-1e,36.0,True,2268.5,2268.5,2268.5,2268.5,2268.5,Guest 3202,0
3203_01,Mars,True,F418,TRAPPIST-1e,39.0,True,2045.8,2045.8,2045.8,2045.8,2045.8,Guest 3203,0
3204_01,Mars,True,D190,55 Cancri e,26.0,True,193.6,193.6,193.6,193.6,193.6,Guest 3204,0
3205_01,Europa,True,A962,TRAPPIST-1e,24.0,False,272.8,272.8,272.8,272.8,272.8,Guest 3205,0
3206_01,Earth,False,B872,PSO J318.5-22,16.0,True,993.8,993.8,993.8,993.8,993.8,Guest 3206,0
3207_01,Mars,False,G406,55 Cancri e,47.0,True,2357.2,2357.2,2357.2,2357.2,2357.2,Guest 3207,0
3208_01,Earth,False,G85,TRAPPIST-1e,26.0,True,109.5,109.5,109.5,109.5,109.5,Guest 3208,0
3209_01,Mars,False,D379,TRAPPIST-1e,22.0,True,130.2,130.2,130.2,130.2,130.2,Guest 3209,0
3210_01,Mars,False,A974,PSO J318.5-22,23.0,False,909.2,909.2,909.2,909.2,909.2,Guest 3210,0
3211_01,Mars,True,A634,PSO J318.5-22,32.0,True,80.3,80.3,80.3,80.3,80.3,Guest 3211,0
3212_01,Earth,True,C487,TRAPPIST-1e,24.0,True,4702.0,4702.0,4702.0,4702.0,4702.0,Guest 3212,0
3213_01,Mars,True,E394,PSO J318.5-22,30.0,False,2359.4,2359.4,2359.4,2359.4,2359.4,Guest 3213,0
3214_01,Earth,True,D197,TRAPPIST-1e,32.0,True,85.1,85.1,85.1,85.1,85.1,Guest 3214,1
3215_01,Europa,False,E143,PSO J318.5-22,46.0,True,804.4,804.4,804.4,804.4,804.4,Guest 3215,0
3216_01,Mars,True,E421,TRAPPIST-1e,15.0,False,701.2,701.2,701.2,701.2,701.2,Guest 3216,0
3217_01,Europa,True,C972,PSO J318.5-22,34.0,True,1163.7,1163.7,1163.7,1163.7,1163.7,Guest 3217,0
3218_01,Mars,False,E944,55 Cancri e,22.0,True,4869.2,4869.2,4869.2,4869.2,4869.2,Guest 3218,0
3219_01,Earth,True,A858,TRAPPIST-1e,25.0,True,1373.0,1373.0,1373.0,1373.0,1373.0,Guest 3219,1
3220_01,Earth,False,F343,PSO J318.5-22,49.0,True,777.8,777.8,777.8,777.8,777.8,Guest 3220,0
3221_01,Mars,False,E589,TRAPPIST-1e,38.0,False,1944.7,1944.7,1944.7,1944.7,1944.7,Guest 3221,0
3222_01,Mars,False,A182,PSO J318.5-22,25.0,True,105.9,105.9,105.9,105.9,105.9,Guest 3222,0
3223_01,Earth,False,A251,PSO J318.5-22,36.0,False,250.6,250.6,250.6,250.6,250.6,Guest 3223,0
3224_01,Earth,True,F176,TRAPPIST-1e,30.0,True,1351.6,1351.6,1351.6,1351.6,1351.6,Guest 3224,0
3225_01,Europa,True,A373,TRAPPIST-1e,43.0,True,242.8,242.8,242.8,242.8,242.8,Guest 3225,0
3226_01,Mars,False,C54,PSO J318.5-22,24.0,False,37.9,37.9,37.9,37.9,37.9,Guest 3226,0
3227_01,Earth,False,D858,TRAPPIST-1e,36.0,True,95.3,95.3,95.3,95.3,95.3,Guest 3227,0
3228_01,Mars,True,B926,PSO J318.5-22,28.0,True,535.4,535.4,535.4,535.4,535.4,Guest 3228,0
3229_01,Europa,True,D198,TRAPPIST-1e,30.0,True,38.8,38.8,38.8,38.8,38.8,Guest 3229,0
3230_01,Mars,False,C329,55 Cancri e,28.0,False,2161.0,2161.0,2161.0,2161.0,2161.0,Guest 3230,0
3231_01,Europa,True,A219,55 Cancri e,23.0,False,1464.7,1464.7,1464.7,1464.7,1464.7,Guest 3231,0
3232_01,Earth,False,D692,55 Cancri e,31.0,True,377.5,377.5,377.5,377.5,377.5,Guest 3232,0
3233_01,Earth,True,C986,PSO J318.5-22,42.0,False,187.6,187.6,187.6,187.6,187.6,Guest 3233,0
3234_01,Europa,False,C929,TRAPPIST-1e,23.0,False,1261.9,1261.9,1261.9,1261.9,1261.9,Guest 3234,0
3235_01,Europa,True,G47,PSO J318.5-22,26.0,False,127.8,127.8,127.8,127.8,127.8,Guest 3235,0
3236_01,Mars,False,D930,TRAPPIST-1e,34.0,False,1976.7,1976.7,1976.7,1976.7,1976.7,Guest 3236,0
3237_01,Mars,False,B462,55 Cancri e,21.0,False,734.4,734.4,734.4,734.4,734.4,Guest 3237,0
3238_01,Mars,True,C153,PSO J318.5-22,40.0,False,1668.1,1668.1,1668.1,1668.1,1668.1,Guest 3238,0
3239_01,Earth,False,B305,55 Cancri e,38.0,True,456.6,456.6,456.6,456.6,456.6,Guest 3239,0
3240_01,Europa,True,D519,TRAPPIST-1e,3.0,False,76.3,76.3,76.3,76.3,76.3,Guest 3240,0
3241_01,Mars,False,D374,TRAPPIST-1e,22.0,False,1165.5,1165.5,1165.5,1165.5,1165.5,Guest 3241,0
3242_01,Europa,False,B600,55 Cancri e,17.0,False,558.5,558.5,558.5,558.5,558.5,Guest 3242,0
3243_01,Mars,True,C85,TRAPPIST-1e,40.0,False,306.8,306.8,306.8,306.8,306.8,Guest 3243,0
3244_01,Europa,False,D618,PSO J318.5-22,41.0,True,38.5,38.5,38.5,38.5,38.5,Guest 3244,0
3245_01,Europa,False,F339,55 Cancri e,16.0,True,13.6,13.6,13.6,13.6,13.6,Guest 3245,0
3246_01,Europa,True,B848,PSO J318.5-22,22.0,True,444.0,444.0,444.0,444.0,444.0,Guest 3246,0
3247_01,Earth,True,D605,55 Cancri e,29.0,True,789.4,789.4,789.4,789.4,789.4,Guest 3247,1
3248_01,Europa,True,E55,PSO J318.5-22,26.0,False,584.5,584.5,584.5,584.5,584.5,Guest 3248,0
3249_01,Europa,True,B981,TRAPPIST-1e,39.0,False,498.7,498.7,498.7,498.7,498.7,Guest 3249,0
3250_01,Europa,False,B211,PSO J318.5-22,42.0,True,961.6,961.6,961.6,961.6,961.6,Guest 3250,0
3251_01,Europa,False,F566,TRAPPIST-1e,37.0,False,300.9,300.9,300.9,300.9,300.9,Guest 3251,0
3252_01,Earth,False,F391,PSO J318.5-22,43.0,False,365.1,365.1,365.1,365.1,365.1,Guest 3252,0
3253_01,Mars,True,D573,TRAPPIST-1e,41.0,True,172.5,172.5,172.5,172.5,172.5,Guest 3253,0
3254_01,Europa,False,C138,TRAPPIST-1e,29.0,True,1982.4,1982.4,1982.4,1982.4,1982.4,Guest 3254,0
3255_01,Mars,False,D256,TRAPPIST-1e,25.0,False,338.6,338.6,338.6,338.6,338.6,Guest 3255,0
3256_01,Earth,True,D230,55 Cancri e,21.0,False,2722.8,2722.8,2722.8,2722.8,2722.8,Guest 3256,0
3257_01,Mars,False,A417,TRAPPIST-1e,40.0,False,632.2,632.2,632.2,632.2,632.2,Guest 3257,0
3258_01,Earth,False,A369,TRAPPIST-1e,41.0,True,256.1,256.1,256.1,256.1,256.1,Guest 3258,0
3259_01,Mars,False,G396,TRAPPIST-1e,42.0,True,2594.4,2594.4,2594.4,2594.4,2594.4,Guest 3259,0
3260_01,Earth,False,F394,55 Cancri e,26.0,True,8.3,8.3,8.3,8.3,8.3,Guest 3260,0
3261_01,Mars,False,A376,55 Cancri e,26.0,False,1027.5,1027.5,1027.5,1027.5,1027.5,Guest 3261,0
3262_01,Mars,False,D810,TRAPPIST-1e,33.0,True,31.0,31.0,31.0,31.0,31.0,Guest 3262,0
3263_01,Europa,False,A464,PSO J318.5-22,45.0,True,1295.2,1295.2,1295.2,1295.2,1295.2,Guest 3263,0
3264_01,Earth,False,D607,TRAPPIST-1e,34.0,False,1718.4,1718.4,1718.4,1718.4,1718.4,Guest 3264,0
3265_01,Mars,False,C566,TRAPPIST-1e,33.0,False,31.8,31.8,31.8,31.8,31.8,Guest 3265,0
3266_01,Mars,False,C553,PSO J318.5-22,20.0,False,238.5,238.5,238.5,238.5,238.5,Guest 3266,0
3267_01,Mars,False,D888,55 Cancri e,35.0,True,254.8,254.8,254.8,254.8,254.8,Guest 3267,0
3268_01,Europa,False,D948,55 Cancri e,37.0,False,572.3,572.3,572.3,572.3,572.3,Guest 3268,0
3269_01,Europa,True,B34,TRAPPIST-1e,19.0,False,1551.4,1551.4,1551.4,1551.4,1551.4,Guest 3269,0
3270_01,Europa,True,A404,PSO J318.5-22,51.0,False,846.7,846.7,846.7,846.7,846.7,Guest 3270,0
3271_01,Mars,True,A989,55 Cancri e,19.0,True,331.7,331.7,331.7,331.7,331.7,Guest 3271,0
3272_01,Earth,True,F207,PSO J318.5-22,41.0,False,99.1,99.1,99.1,99.1,99.1,Guest 3272,1
3273_01,Earth,True,B505,TRAPPIST-1e,28.0,True,124.0,124.0,124.0,124.0,124.0,Guest 3273,0
3274_01,Mars,False,A369,PSO J318.5-22,32.0,True,516.0,516.0,516.0,516.0,516.0,Guest 3274,0
3275_01,Earth,True,B607,PSO J318.5-22,21.0,True,142.2,142.2,142.2,142.2,142.2,Guest 3275,0
3276_01,Europa,False,C778,TRAPPIST-1e,23.0,False,584.8,584.8,584.8,584.8,584.8,Guest 3276,0
3277_01,Mars,False,C647,PSO J318.5-22,38.0,True,1201.9,1201.9,1201.9,1201.9,1201.9,Guest 3277,0
3278_01,Earth,False,E236,TRAPPIST-1e,28.0,False,376.0,376.0,376.0,376.0,376.0,Guest 3278,0
3279_01,Europa,True,F635,TRAPPIST-1e,26.0,True,187.6,187.6,187.6,187.6,187.6,Guest 3279,0
3280_01,Earth,True,C719,55 Cancri e,41.0,False,1104.7,1104.7,1104.7,1104.7,1104.7,Guest 3280,0
3281_01,Europa,False,E115,PSO J318.5-22,39.0,False,736.5,736.5,736.5,736.5,736.5,Guest 3281,0
3282_01,Earth,True,B619,55 Cancri e,32.0,True,649.0,649.0,649.0,649.0,649.0,Guest 3282,1
3283_01,Mars,True,G27,PSO J318.5-22,33.0,True,131.2,131.2,131.2,131.2,131.2,Guest 3283,0
3284_01,Mars,False,E412,TRAPPIST-1e,51.0,True,1297.4,1297.4,1297.4,1297.4,1297.4,Guest 3284,0
3285_01,Mars,True,D347,55 Cancri e,28.0,False,348.0,348.0,348.0,348.0,348.0,Guest 3285,0
3286_01,Earth,False,B153,55 Cancri e,35.0,True,1008.7,1008.7,1008.7,1008.7,1008.7,Guest 3286,0
3287_01,Earth,True,A669,TRAPPIST-1e,35.0,False,1119.0,1119.0,1119.0,1119.0,1119.0,Guest 3287,0
3288_01,Mars,True,D682,TRAPPIST-1e,14.0,True,728.9,728.9,728.9,728.9,728.9,Guest 3288,0
3289_01,Europa,False,G649,55 Cancri e,7.0,False,562.0,562.0,562.0,562.0,562.0,Guest 3289,0
